session	sujet	numero	xc_real	xc	trial	stimuli	keyword	accuracy	rt_trial	conf	rt_conf	accuracy_pred	pred	rt_pred	lottery1	lottery2	gain	elicit	gain_pred	elicit_pred	payment_conf	payment_pred	payment_final
2	29	14	2	2	198	1	2	1	1.37111317576291	0.7	0.213755804334141	NaN	NaN	NaN	97	14	3	1	NaN	NaN	88	14	15.2
2	29	14	2	2	199	1	1	0	1.3983395007519	0.7	0.783362890402714	NaN	NaN	NaN	93	11	3	1	NaN	NaN	88	14	15.2
2	29	14	2	2	200	1	2	1	1.40321180751853	0.7	0.0686712240603811	1	0.6	1.236222403184	75	27	3	1	3	1	88	14	15.2
2	30	15	5	5	1	0	1	1	1.36983778951681	0.7	1.11657593498103	NaN	NaN	NaN	60	25	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	2	0	2	0	3.31281495969934	0.7	1.02084372669196	NaN	NaN	NaN	45	52	2	0	NaN	NaN	126	18	19.4
2	30	15	5	5	3	1	2	1	1.71739062258957	0.7	0.633795529074178	NaN	NaN	NaN	96	15	3	1	NaN	NaN	126	18	19.4
2	30	15	5	5	4	0	1	1	2.36976863310538	0.8	0.460551771952851	NaN	NaN	NaN	74	96	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	5	0	1	1	2.25518213044797	0.8	0.90975767126838	1	0.8	1.75626350335779	85	8	3	1	3	1	126	18	19.4
2	30	15	5	5	6	0	1	1	2.34596448592829	0.8	0.556437264441229	NaN	NaN	NaN	100	18	3	1	NaN	NaN	126	18	19.4
2	30	15	5	5	7	0	2	0	2.5683052723386	0.8	0.618352431481981	NaN	NaN	NaN	85	100	4	0	NaN	NaN	126	18	19.4
2	30	15	5	5	8	1	2	1	1.21117958680379	1	0.364575470763612	NaN	NaN	NaN	44	22	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	9	1	1	0	3.72285006545753	0.7	0.358771007267478	NaN	NaN	NaN	78	19	3	1	NaN	NaN	126	18	19.4
2	30	15	5	5	10	1	1	0	1.4414955117365	0.7	1.80970075187724	0	0.8	1.72501866318044	77	100	4	0	2	0	126	18	19.4
2	30	15	5	5	11	1	2	1	1.2645141289192	0.8	0.583441872297954	NaN	NaN	NaN	62	54	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	12	1	2	1	1.88472823200955	0.8	0.346541847529807	NaN	NaN	NaN	75	60	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	13	1	2	1	1.42131586584374	0.8	0.294001275537539	NaN	NaN	NaN	70	40	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	14	1	1	0	1.33655247854058	0.9	0.404527877123655	NaN	NaN	NaN	92	70	3	1	NaN	NaN	126	18	19.4
2	30	15	5	5	15	1	2	1	0.966492178709996	0.8	0.53730481767434	1	0.9	1.9379960148749	49	9	1	1	1	1	126	18	19.4
2	30	15	5	5	16	1	1	0	1.5568185864001	0.6	0.448101220694298	NaN	NaN	NaN	45	99	2	0	NaN	NaN	126	18	19.4
2	30	15	5	5	17	1	1	0	1.53553918500047	0.8	0.291469167026207	NaN	NaN	NaN	44	34	2	0	NaN	NaN	126	18	19.4
2	30	15	5	5	18	0	1	1	1.26067779680552	0.8	0.620378676767359	NaN	NaN	NaN	69	22	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	19	1	2	1	0.748788489028084	0.8	0.408519122798225	NaN	NaN	NaN	79	53	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	20	0	1	1	1.67030810045771	0.7	0.388756615456259	1	0.8	2.90616187647265	88	24	3	1	3	1	126	18	19.4
2	30	15	5	5	21	1	1	0	1.6845458998816	0.6	0.730409223142942	NaN	NaN	NaN	83	1	3	1	NaN	NaN	126	18	19.4
2	30	15	5	5	22	0	1	1	1.58941474775856	0.8	0.399340878758721	NaN	NaN	NaN	89	34	3	1	NaN	NaN	126	18	19.4
2	30	15	5	5	23	1	1	0	1.91295701952386	0.7	0.293233320006038	NaN	NaN	NaN	90	65	3	1	NaN	NaN	126	18	19.4
2	30	15	5	5	24	0	1	1	1.04773516661608	0.8	0.887188818792311	NaN	NaN	NaN	77	53	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	25	1	1	0	2.1742877551962	0.8	0.480721123321928	0	0.7	1.36165007536465	97	70	3	1	3	1	126	18	19.4
2	30	15	5	5	26	1	2	1	0.926824996284449	0.9	0.819325522068084	NaN	NaN	NaN	100	40	3	1	NaN	NaN	126	18	19.4
2	30	15	5	5	27	1	2	1	1.3845091990831	0.9	1.05015959855109	NaN	NaN	NaN	67	24	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	28	0	1	1	0.719350379653588	0.9	1.02806468123936	NaN	NaN	NaN	55	6	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	29	0	1	1	1.69217682308063	0.8	0.297958768124317	NaN	NaN	NaN	98	39	3	1	NaN	NaN	126	18	19.4
2	30	15	5	5	30	1	1	0	2.27911682753866	0.7	1.03706950952846	0	0.8	1.45827006149466	100	91	3	1	3	1	126	18	19.4
2	30	15	5	5	31	1	1	0	1.81269807802501	0.7	0.0000706251371411781	NaN	NaN	NaN	59	34	2	0	NaN	NaN	126	18	19.4
2	30	15	5	5	32	1	1	0	1.10261802205077	0.9	0.180247362238333	NaN	NaN	NaN	72	39	2	0	NaN	NaN	126	18	19.4
2	30	15	5	5	33	1	2	1	1.02969649642973	0.9	0.21367415241366	NaN	NaN	NaN	86	50	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	34	0	2	0	2.29442505325069	0.7	0.468254331165554	NaN	NaN	NaN	98	47	3	1	NaN	NaN	126	18	19.4
2	30	15	5	5	35	1	1	0	2.20783000643969	0.6	1.21695447906404	0	0.7	1.3228826155414	71	92	4	0	4	0	126	18	19.4
2	30	15	5	5	36	0	1	1	0.700072252375958	0.8	0.406087696815121	NaN	NaN	NaN	60	1	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	37	1	2	1	3.77550315116077	0.8	0.657409869226285	NaN	NaN	NaN	77	74	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	38	1	1	0	3.19906569600807	0.8	0.487537625342156	NaN	NaN	NaN	88	98	4	0	NaN	NaN	126	18	19.4
2	30	15	5	5	39	1	2	1	0.705113127949699	0.9	0.350247197002318	NaN	NaN	NaN	94	70	3	1	NaN	NaN	126	18	19.4
2	30	15	5	5	40	1	2	1	0.706695621421841	1	0.792182066052192	1	0.8	1.27831783487727	100	25	3	1	3	1	126	18	19.4
2	30	15	5	5	41	1	2	1	2.01808056017508	0.6	0.362409153793124	NaN	NaN	NaN	94	26	3	1	NaN	NaN	126	18	19.4
2	30	15	5	5	42	1	2	1	1.69511772377628	0.8	0.316282273039178	NaN	NaN	NaN	65	16	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	43	1	2	1	1.18287474577728	0.8	1.00088808248347	NaN	NaN	NaN	60	13	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	44	0	1	1	1.49341739118127	0.8	0.371541416217951	NaN	NaN	NaN	72	16	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	45	0	1	1	2.34179468131033	0.9	0.537262050908339	1	0.7	2.01808488072584	98	14	3	1	3	1	126	18	19.4
2	30	15	5	5	46	0	1	1	0.931347611330875	0.9	0.407468410903675	NaN	NaN	NaN	53	43	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	47	1	2	1	0.587627145060651	0.8	0.445465918563968	NaN	NaN	NaN	48	88	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	48	0	2	0	1.59553475016464	0.8	0.293043793210927	NaN	NaN	NaN	91	32	3	1	NaN	NaN	126	18	19.4
2	30	15	5	5	49	1	1	0	1.3416690322194	0.8	0.74577472065539	NaN	NaN	NaN	79	89	2	0	NaN	NaN	126	18	19.4
2	30	15	5	5	50	0	1	1	1.25750074303114	0.9	0.480832112049484	1	0.8	1.96571862956671	79	29	1	1	1	1	126	18	19.4
2	30	15	5	5	51	1	1	0	1.05766261702702	0.9	0.353148873776718	NaN	NaN	NaN	97	68	3	1	NaN	NaN	126	18	19.4
2	30	15	5	5	52	1	2	1	1.75402674276229	0.7	0.325026263684322	NaN	NaN	NaN	82	38	3	1	NaN	NaN	126	18	19.4
2	30	15	5	5	53	1	2	1	0.984324259976074	0.7	0.466536590051874	NaN	NaN	NaN	59	99	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	54	1	2	1	1.06247121071665	0.7	0.525054843149519	NaN	NaN	NaN	84	63	3	1	NaN	NaN	126	18	19.4
2	30	15	5	5	55	0	2	0	0.470252787429672	0.5	0.82106390388708	0	0.7	1.23932321194798	65	58	3	1	2	0	126	18	19.4
2	30	15	5	5	56	1	1	0	0.749486411370708	0.9	0.457326526222005	NaN	NaN	NaN	65	9	2	0	NaN	NaN	126	18	19.4
2	30	15	5	5	57	1	2	1	1.60448980383962	0.9	0.30164061126743	NaN	NaN	NaN	91	86	3	1	NaN	NaN	126	18	19.4
2	30	15	5	5	58	1	2	1	0.646996156050591	0.9	0.350156207496639	NaN	NaN	NaN	58	84	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	59	1	2	1	1.27357090571986	0.9	1.28022464918286	NaN	NaN	NaN	56	74	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	60	1	1	0	0.976035356973352	0.8	0.62689632340971	0	0.7	1.00607029891125	55	53	2	0	2	0	126	18	19.4
2	30	15	5	5	61	0	1	1	0.985395600546053	0.9	0.403371793819133	NaN	NaN	NaN	90	83	3	1	NaN	NaN	126	18	19.4
2	30	15	5	5	62	0	1	1	0.736262671516397	0.8	0.516368169948692	NaN	NaN	NaN	90	48	3	1	NaN	NaN	126	18	19.4
2	30	15	5	5	63	1	1	0	0.88823913546521	0.8	0.310780978749335	NaN	NaN	NaN	85	13	3	1	NaN	NaN	126	18	19.4
2	30	15	5	5	64	1	2	1	0.712787452675639	0.8	0.829702919759711	NaN	NaN	NaN	42	6	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	65	1	2	1	0.63962789623065	0.7	0.903328316574061	1	0.7	1.26223319722885	94	13	3	1	3	1	126	18	19.4
2	30	15	5	5	66	1	2	1	2.34129557613251	1	0.425000222555809	NaN	NaN	NaN	93	24	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	67	1	2	1	0.681899253430402	1	1.07200537707058	NaN	NaN	NaN	71	15	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	68	0	1	1	0.677790798794376	0.9	1.79641806769359	NaN	NaN	NaN	46	11	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	69	0	1	1	0.674374311634438	0.9	1.05721193733052	NaN	NaN	NaN	42	99	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	70	1	2	1	0.857200493231358	1	0.296738306454699	1	0.9	1.90298665940145	74	44	1	1	1	1	126	18	19.4
2	30	15	5	5	71	1	2	1	0.631712086644257	1	0.927698880145726	NaN	NaN	NaN	84	88	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	72	0	1	1	0.596493044518411	0.9	0.965698372407587	NaN	NaN	NaN	73	58	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	73	0	2	0	0.862069962069836	0.7	0.724915531126044	NaN	NaN	NaN	79	6	3	1	NaN	NaN	126	18	19.4
2	30	15	5	5	74	0	1	1	1.3823321661841	0.9	0.440314914409555	NaN	NaN	NaN	67	47	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	75	0	1	1	0.594944881221181	0.9	0.588579216703238	1	0.8	1.52882083141685	51	64	1	1	1	1	126	18	19.4
2	30	15	5	5	76	0	1	1	0.812227620954855	0.9	0.709005539476038	NaN	NaN	NaN	89	59	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	77	1	2	1	0.716502287475305	0.9	1.23292961652533	NaN	NaN	NaN	95	61	3	1	NaN	NaN	126	18	19.4
2	30	15	5	5	78	0	2	0	0.625229261285313	0.9	0.985606199712947	NaN	NaN	NaN	77	21	2	0	NaN	NaN	126	18	19.4
2	30	15	5	5	79	1	2	1	0.516290642403419	0.8	0.409318190824706	NaN	NaN	NaN	86	26	3	1	NaN	NaN	126	18	19.4
2	30	15	5	5	80	0	1	1	0.736116464868883	0.9	0.860478546205741	1	0.8	2.05116833058537	47	57	1	1	1	1	126	18	19.4
2	30	15	5	5	81	0	1	1	0.700063503711317	0.8	0.501618781357593	NaN	NaN	NaN	42	97	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	82	1	2	1	0.577724578417929	0.9	0.708359481434854	NaN	NaN	NaN	96	89	3	1	NaN	NaN	126	18	19.4
2	30	15	5	5	83	1	2	1	0.637645981615151	0.9	0.813749165682111	NaN	NaN	NaN	83	77	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	84	1	2	1	0.553430077911798	0.9	0.916575568772714	NaN	NaN	NaN	56	26	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	85	0	1	1	0.70006553643334	0.8	0.662023906859304	1	0.8	0.981164221621384	75	51	1	1	1	1	126	18	19.4
2	30	15	5	5	86	1	2	1	1.32800805481447	0.8	0.300635243042052	NaN	NaN	NaN	51	76	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	87	1	1	0	1.00223468081476	0.6	0.40372062266033	NaN	NaN	NaN	74	36	3	1	NaN	NaN	126	18	19.4
2	30	15	5	5	88	1	2	1	0.916432058267856	1	0.777354590872619	NaN	NaN	NaN	46	55	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	89	0	2	0	1.69123508205184	1	0.416752864916816	NaN	NaN	NaN	92	24	2	0	NaN	NaN	126	18	19.4
2	30	15	5	5	90	0	2	0	1.2880400065812	0.8	0.326042021965804	0	0.8	1.1678205204048	81	99	4	0	4	0	126	18	19.4
2	30	15	5	5	91	1	2	1	1.59593166021541	0.9	0.229258644639685	NaN	NaN	NaN	44	99	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	92	1	2	1	0.700074114200288	0.9	0.723967808340149	NaN	NaN	NaN	41	8	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	93	0	1	1	0.692854369378892	0.8	0.170670626198444	NaN	NaN	NaN	73	28	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	94	1	2	1	0.901372977715891	0.9	0.403200645375819	NaN	NaN	NaN	68	36	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	95	1	2	1	1.13272061629114	0.9	0.448639652048769	1	0.7	1.06707333720169	46	83	1	1	1	1	126	18	19.4
2	30	15	5	5	96	1	2	1	0.571733290992142	1	0.526664085398807	NaN	NaN	NaN	91	52	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	97	1	2	1	1.8345702681283	1	0.530370333939572	NaN	NaN	NaN	54	27	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	98	1	2	1	0.60321988104397	1	0.604330153276806	NaN	NaN	NaN	79	17	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	99	0	1	1	0.916641810732199	1	0.281660263386584	NaN	NaN	NaN	43	14	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	100	1	2	1	0.700069076447289	1	0.457216676809821	1	1	0.948543979322494	82	77	1	1	1	1	126	18	19.4
2	30	15	5	5	101	0	1	1	1.55987103592697	0.7	0.0000731967338651884	NaN	NaN	NaN	72	67	3	1	NaN	NaN	126	18	19.4
2	30	15	5	5	102	0	1	1	0.755921931456851	0.7	0.423392733506716	NaN	NaN	NaN	67	7	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	103	1	1	0	1.84267009227751	0.8	0.30664566671112	NaN	NaN	NaN	40	75	2	0	NaN	NaN	126	18	19.4
2	30	15	5	5	104	1	2	1	1.39206235732008	0.6	0.36984299816686	NaN	NaN	NaN	91	14	3	1	NaN	NaN	126	18	19.4
2	30	15	5	5	105	0	1	1	1.31180279167547	0.8	0.307978471194929	1	0.7	1.5573831303559	49	22	1	1	1	1	126	18	19.4
2	30	15	5	5	106	1	2	1	0.700073353123753	0.8	0.748135028270553	NaN	NaN	NaN	98	77	3	1	NaN	NaN	126	18	19.4
2	30	15	5	5	107	0	2	0	0.867865201715358	0.7	0.754781431644915	NaN	NaN	NaN	63	18	2	0	NaN	NaN	126	18	19.4
2	30	15	5	5	108	0	2	0	0.622600578856691	0.8	0.438966978975714	NaN	NaN	NaN	83	57	3	1	NaN	NaN	126	18	19.4
2	30	15	5	5	109	1	2	1	0.551491281764811	0.8	0.539083767594093	NaN	NaN	NaN	60	19	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	110	1	2	1	1.22105427066181	0.8	0.405289320869088	1	0.8	0.982834275685946	95	75	3	1	3	1	126	18	19.4
2	30	15	5	5	111	0	1	1	1.18248453327005	0.7	0.472324485008812	NaN	NaN	NaN	93	47	3	1	NaN	NaN	126	18	19.4
2	30	15	5	5	112	0	2	0	0.959276032990329	0.8	0.322463084783522	NaN	NaN	NaN	60	54	2	0	NaN	NaN	126	18	19.4
2	30	15	5	5	113	1	2	1	0.831444650527556	0.8	0.599602858902017	NaN	NaN	NaN	44	71	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	114	1	2	1	0.529167586138556	0.7	0.95695588020908	NaN	NaN	NaN	59	35	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	115	1	2	1	0.650837856389899	0.8	0.305678858278952	1	0.8	1.39908989194191	80	68	3	1	3	1	126	18	19.4
2	30	15	5	5	116	0	2	0	1.59093370779756	0.6	0.336607515585911	NaN	NaN	NaN	96	60	3	1	NaN	NaN	126	18	19.4
2	30	15	5	5	117	1	2	1	0.572396855915486	0.8	0.735340228428868	NaN	NaN	NaN	93	79	3	1	NaN	NaN	126	18	19.4
2	30	15	5	5	118	1	2	1	0.40140982146022	0.7	0.49075144820381	NaN	NaN	NaN	54	60	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	119	1	1	0	0.32559976506036	0.7	0.000069996744969103	NaN	NaN	NaN	89	69	3	1	NaN	NaN	126	18	19.4
2	30	15	5	5	120	0	2	0	0.340074453872148	0.7	0.11181542073291	0	0.7	0.601570674318737	62	12	2	0	2	0	126	18	19.4
2	30	15	5	5	121	0	1	1	0.645788963152882	0.8	0.325188190754034	NaN	NaN	NaN	67	18	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	122	0	2	0	0.616920264943929	1	0.137318942701768	NaN	NaN	NaN	80	76	2	0	NaN	NaN	126	18	19.4
2	30	15	5	5	123	1	2	1	0.901927409013933	0.7	0.387368184102343	NaN	NaN	NaN	84	88	4	0	NaN	NaN	126	18	19.4
2	30	15	5	5	124	1	2	1	0.749119628059543	1	0.488848501906887	NaN	NaN	NaN	58	73	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	125	1	2	1	0.722145455478039	0.7	0.59898455131497	1	0.8	1.41095517928306	61	95	1	1	1	1	126	18	19.4
2	30	15	5	5	126	0	2	0	0.701064447361387	0.7	0.258751336748901	NaN	NaN	NaN	60	0	2	0	NaN	NaN	126	18	19.4
2	30	15	5	5	127	1	2	1	0.657964207114674	0.7	0.36134110308376	NaN	NaN	NaN	98	88	3	1	NaN	NaN	126	18	19.4
2	30	15	5	5	128	0	1	1	0.877302301981399	0.7	0.243833597403864	NaN	NaN	NaN	87	1	3	1	NaN	NaN	126	18	19.4
2	30	15	5	5	129	1	2	1	0.580816844169021	0.7	0.383203140546357	NaN	NaN	NaN	99	95	3	1	NaN	NaN	126	18	19.4
2	30	15	5	5	130	0	1	1	0.778996354899573	1	1.23704261568309	1	0.7	1.17007916539933	63	21	1	1	1	1	126	18	19.4
2	30	15	5	5	131	1	2	1	0.67496006276815	0.8	0.385816009142218	NaN	NaN	NaN	81	37	3	1	NaN	NaN	126	18	19.4
2	30	15	5	5	132	1	2	1	0.499545988692262	1	0.408760959713618	NaN	NaN	NaN	74	12	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	133	0	1	1	1.20976335722862	1	0.411234761486412	NaN	NaN	NaN	40	40	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	134	0	1	1	0.673159160869545	0.9	0.536189949614709	NaN	NaN	NaN	66	90	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	135	1	1	0	1.38122158966253	0.8	0.831005011570596	0	0.8	1.34655769851361	65	85	2	0	2	0	126	18	19.4
2	30	15	5	5	136	1	2	1	0.647863855058859	0.9	0.447297500229979	NaN	NaN	NaN	72	78	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	137	1	1	0	1.16699426344367	0.8	0.417720052649202	NaN	NaN	NaN	65	9	2	0	NaN	NaN	126	18	19.4
2	30	15	5	5	138	0	1	1	0.858520506605782	0.8	0.641905587242945	NaN	NaN	NaN	78	75	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	139	1	2	1	0.664191731121719	0.8	0.302727142583535	NaN	NaN	NaN	58	64	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	140	1	2	1	2.6315289039223	0.8	0.583007768570496	1	0.8	0.821050971601835	64	57	1	1	1	1	126	18	19.4
2	30	15	5	5	141	0	1	1	0.746815536787108	0.9	1.37425186536348	NaN	NaN	NaN	77	23	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	142	1	2	1	0.65433038573974	0.8	0.325667954470191	NaN	NaN	NaN	89	59	3	1	NaN	NaN	126	18	19.4
2	30	15	5	5	143	0	1	1	1.38587817469052	0.7	0.291798200449193	NaN	NaN	NaN	73	54	3	1	NaN	NaN	126	18	19.4
2	30	15	5	5	144	0	1	1	0.75677416904291	0.8	0.592642745182275	NaN	NaN	NaN	79	97	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	145	0	1	1	0.791900721447928	0.7	0.57019395561656	1	0.8	1.33121185842811	47	18	1	1	1	1	126	18	19.4
2	30	15	5	5	146	1	2	1	1.75366802205026	0.8	0.212920227084396	NaN	NaN	NaN	70	64	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	147	0	2	0	0.749538735996975	0.7	0.529006134254814	NaN	NaN	NaN	51	94	2	0	NaN	NaN	126	18	19.4
2	30	15	5	5	148	1	2	1	1.01230198070898	0.9	0.357243112098331	NaN	NaN	NaN	44	68	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	149	1	2	1	0.825432888340583	0.8	0.562147364361408	NaN	NaN	NaN	83	4	3	1	NaN	NaN	126	18	19.4
2	30	15	5	5	150	0	2	0	0.400550396283506	0.8	0.281928503039126	0	0.8	1.57346011407299	48	31	2	0	2	0	126	18	19.4
2	30	15	5	5	151	1	2	1	0.66466748883613	0.8	0.703117845845554	NaN	NaN	NaN	85	15	3	1	NaN	NaN	126	18	19.4
2	30	15	5	5	152	0	2	0	0.748326547805118	0.8	0.719856454466026	NaN	NaN	NaN	81	20	3	1	NaN	NaN	126	18	19.4
2	30	15	5	5	153	1	2	1	0.570615953946799	0.8	0.50122247316267	NaN	NaN	NaN	48	23	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	154	1	2	1	0.540038873989033	0.7	0.999993406127032	NaN	NaN	NaN	83	79	3	1	NaN	NaN	126	18	19.4
2	30	15	5	5	155	1	2	1	0.645373566126182	0.7	0.56472001691327	1	0.7	1.1461093402595	84	27	3	1	3	1	126	18	19.4
2	30	15	5	5	156	0	1	1	0.862070755698551	0.7	0.413032968658627	NaN	NaN	NaN	51	95	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	157	0	2	0	0.526542747659732	0.8	0.346994447431825	NaN	NaN	NaN	52	28	2	0	NaN	NaN	126	18	19.4
2	30	15	5	5	158	1	2	1	0.543401656252172	0.8	0.531813309461541	NaN	NaN	NaN	45	12	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	159	1	2	1	0.496590588622894	0.8	0.470108880995213	NaN	NaN	NaN	44	52	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	160	0	2	0	0.734109710712983	0.7	0.658167857875924	0	0.8	0.949572754452674	71	93	4	0	2	0	126	18	19.4
2	30	15	5	5	161	0	1	1	0.6053048144895	0.9	0.270578371770171	NaN	NaN	NaN	41	25	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	162	0	2	0	0.770804188573675	0.7	0.661582317621651	NaN	NaN	NaN	75	92	4	0	NaN	NaN	126	18	19.4
2	30	15	5	5	163	1	2	1	0.620136810131044	0.7	0.533064354305679	NaN	NaN	NaN	49	37	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	164	0	2	0	1.24109493075612	0.7	0.529107069059137	NaN	NaN	NaN	85	11	3	1	NaN	NaN	126	18	19.4
2	30	15	5	5	165	1	2	1	0.516232167245107	0.9	0.0000727848810129217	1	0.7	2.67746320614515	85	83	1	1	3	1	126	18	19.4
2	30	15	5	5	166	0	1	1	0.634237520964234	0.8	0.322249452279721	NaN	NaN	NaN	74	81	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	167	0	1	1	1.35939631951733	0.5	0.322839528565055	NaN	NaN	NaN	84	65	3	1	NaN	NaN	126	18	19.4
2	30	15	5	5	168	1	2	1	1.15016479517108	0.7	0.321631652784163	NaN	NaN	NaN	75	7	3	1	NaN	NaN	126	18	19.4
2	30	15	5	5	169	0	1	1	1.2619367726249	0.5	0.0524489480794728	NaN	NaN	NaN	98	7	3	1	NaN	NaN	126	18	19.4
2	30	15	5	5	170	0	2	0	0.541722537557689	0.8	0.713459574844819	0	0.7	1.0881989073896	40	62	2	0	2	0	126	18	19.4
2	30	15	5	5	171	1	2	1	0.669068826647163	0.9	0.475748530212513	NaN	NaN	NaN	65	85	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	172	1	2	1	0.683723743039082	0.9	0.481642031165393	NaN	NaN	NaN	85	45	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	173	1	2	1	0.527288375096759	0.9	1.17172638044576	NaN	NaN	NaN	41	92	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	174	1	2	1	0.796051804504896	0.8	0.821801038120611	NaN	NaN	NaN	45	9	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	175	0	1	1	0.737546101915723	0.7	0.82171817561084	1	0.8	1.32987195905571	91	28	3	1	3	1	126	18	19.4
2	30	15	5	5	176	1	2	1	0.518659539461623	0.9	0.707262784740124	NaN	NaN	NaN	51	51	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	177	1	2	1	0.545534274270722	0.9	0.405188858067049	NaN	NaN	NaN	53	17	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	178	1	2	1	0.527248477139438	0.8	0.403874619108137	NaN	NaN	NaN	80	97	4	0	NaN	NaN	126	18	19.4
2	30	15	5	5	179	1	2	1	0.486553779199312	0.7	0.548416531741168	NaN	NaN	NaN	43	21	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	180	0	1	1	0.772870391966717	0.9	0.407772975239823	1	0.8	1.15242381698772	85	35	1	1	3	1	126	18	19.4
2	30	15	5	5	181	0	2	0	0.698333234380698	0.8	0.311633880817681	NaN	NaN	NaN	82	95	4	0	NaN	NaN	126	18	19.4
2	30	15	5	5	182	1	2	1	0.564444604529854	0.8	0.671266873182503	NaN	NaN	NaN	43	80	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	183	0	1	1	0.694281465258428	0.9	0.30032668473541	NaN	NaN	NaN	46	13	1	1	NaN	NaN	126	18	19.4
2	30	15	5	5	184	1	2	1	0.876182573790356	0.9	0.283300236708783	NaN	NaN	NaN	96	49	3	1	NaN	NaN	126	18	19.4
2	30	15	5	5	185	0	1	1	0.692327992470382	0.9	0.322297764891118	1	0.9	1.61802118028754	53	52	1	1	1	1	126	18	19.4
2	30	15	5	5	186	0	1	1	1.6581747963739	0.6	0.000089473367552273	NaN	NaN	NaN	44	48	1	1	NaN	NaN	126	18	19.4
